bhk,area,region,status,price_in_USD,house_type,new
2,725,Andheri West,0,241199.99999999997,0,1
2,736,Andheri West,0,253200.0,0,1
2,735,Andheri West,0,252000.0,0,1
2,725,Andheri West,0,241199.99999999997,0,1
2,724,Andheri West,0,240000.0,0,1
3,1004,Andheri West,0,360000.0,0,1
2,735,Andheri West,0,252000.0,0,1
3,917,Andheri West,0,348000.0,0,1
2,724,Andheri West,0,240000.0,0,1
3,908,Andheri West,0,337200.0,0,1
3,1004,Andheri West,0,360000.0,0,1
3,917,Andheri West,0,348000.0,0,1
3,908,Andheri West,0,337200.0,0,1
2,962,Andheri West,1,309600.0,0,1
2,946,Andheri West,0,315600.0,0,1
2,962,Andheri West,1,315600.0,0,1
2,946,Andheri West,0,308400.0,0,1
2,962,Andheri West,1,313200.0,0,1
2,920,Andheri West,0,390000.0,0,0
3,1550,Andheri West,0,420000.0,0,0
3,1500,Andheri West,0,474000.0,0,0
2,1012,Andheri West,0,225600.0,0,0
4,1700,Andheri West,0,612000.0,0,0
2,838,Andheri West,0,306000.0,0,0
3,1466,Andheri West,1,528000.0,0,1
2,962,Andheri West,1,309600.0,0,1
2,947,Andheri West,0,276000.0,0,1
2,947,Andheri West,0,278400.0,0,1
2,947,Andheri West,0,282000.0,0,1
2,947,Andheri West,0,273599.99999999994,0,1
2,962,Andheri West,1,313200.0,0,1
2,946,Andheri West,0,313200.0,0,1
2,962,Andheri West,1,316800.0,0,1
2,946,Andheri West,0,310800.0,0,1
2,926,Andheri West,0,288000.0,0,1
3,1500,Andheri West,0,300000.0,0,0
3,1241,Andheri West,0,396000.0,0,0
2,946,Andheri West,0,318000.0,0,1
2,946,Andheri West,0,304800.0,0,1
2,962,Andheri West,1,307200.0,0,1
2,962,Andheri West,1,308400.0,0,1
2,962,Andheri West,1,310800.0,0,1
2,962,Andheri West,1,309600.0,0,1
3,1388,Andheri West,0,450000.0,0,1
3,1000,Andheri West,0,384000.0,0,0
2,962,Andheri West,1,306000.0,0,1
3,1550,Andheri West,0,480000.0,0,0
2,946,Andheri West,0,298800.00000000006,0,1
2,962,Andheri West,1,307200.0,0,1
2,920,Andheri West,1,226800.0,0,1
1,624,Andheri West,1,152400.0,0,1
2,920,Andheri West,1,223200.0,0,1
1,624,Andheri West,1,154800.0,0,1
2,962,Andheri West,1,307200.0,0,1
3,1388,Andheri West,0,463200.0,0,1
2,946,Andheri West,0,310800.0,0,1
1,624,Andheri West,1,154800.0,0,1
2,946,Andheri West,0,310800.0,0,1
2,962,Andheri West,1,304800.0,0,1
2,962,Andheri West,1,307200.0,0,1
2,946,Andheri West,0,307200.0,0,1
2,946,Andheri West,0,307200.0,0,1
2,946,Andheri West,0,307200.0,0,1
2,1050,Andheri West,0,360000.0,0,0
3,1450,Andheri West,0,492000.0,0,0
3,1300,Andheri West,0,498000.0,0,0
4,2100,Andheri West,0,660000.0,0,0
4,2100,Andheri West,0,660000.0,0,0
2,1050,Andheri West,0,312000.0,0,0
3,4200,Andheri West,0,588000.0,0,0
2,1000,Andheri West,0,324000.0,0,0
3,1300,Andheri West,0,420000.0,0,0
3,1650,Andheri West,0,576000.0,0,0
2,1200,Andheri West,0,378000.0,0,0
2,1150,Andheri West,0,324000.0,0,0
2,1150,Andheri West,0,330000.0,0,0
1,624,Andheri West,1,151200.0,0,1
2,920,Andheri West,1,226800.0,0,1
2,920,Andheri West,1,230400.0,0,1
1,624,Andheri West,1,150000.0,0,1
1,624,Andheri West,1,150000.0,0,1
2,946,Andheri West,0,307200.0,0,1
2,962,Andheri West,1,304800.0,0,1
2,962,Andheri West,1,303599.99999999994,0,1
3,1388,Andheri West,0,466800.0,0,1
2,946,Andheri West,0,303599.99999999994,0,1
2,962,Andheri West,1,307200.0,0,1
2,920,Andheri West,1,224400.0,0,1
2,920,Andheri West,1,225600.0,0,1
1,624,Andheri West,1,153600.0,0,1
2,920,Andheri West,1,226800.0,0,1
2,920,Andheri West,1,230400.0,0,1
2,946,Andheri West,0,314400.0,0,1
2,962,Andheri West,1,309600.0,0,1
2,962,Andheri West,1,310800.0,0,1
2,946,Andheri West,0,322800.0,0,1
2,946,Andheri West,0,312000.0,0,1
1,624,Andheri West,1,157200.0,0,1
2,962,Andheri West,1,309600.0,0,1
3,1459,Andheri West,1,528000.0,0,1
2,946,Andheri West,0,309600.0,0,1
2,946,Andheri West,0,310800.0,0,1
2,946,Andheri West,0,314400.0,0,1
2,946,Andheri West,0,304800.0,0,1
3,1459,Andheri West,1,534000.0,0,1
1,590,Andheri West,0,78000.0,0,0
2,1050,Andheri West,0,372000.0,0,1
2,790,Andheri West,0,270000.0,0,1
3,1090,Andheri West,0,342000.0,0,1
2,962,Andheri West,1,303599.99999999994,0,1
2,947,Andheri West,0,271199.99999999994,0,1
2,947,Andheri West,0,274800.0,0,1
2,947,Andheri West,0,274800.0,0,1
2,947,Andheri West,0,266400.00000000006,0,1
2,962,Andheri West,1,310800.0,0,1
2,946,Andheri West,0,312000.0,0,1
2,946,Andheri West,0,302400.0,0,1
2,946,Andheri West,0,309600.0,0,1
2,962,Andheri West,1,310800.0,0,1
2,946,Andheri West,0,308400.0,0,1
2,946,Andheri West,0,310800.0,0,1
2,962,Andheri West,1,316800.0,0,1
3,1388,Andheri West,0,451200.0,0,1
2,946,Andheri West,0,315600.0,0,1
2,946,Andheri West,0,310800.0,0,1
2,962,Andheri West,1,314400.0,0,1
2,962,Andheri West,1,309600.0,0,1
2,946,Andheri West,0,304800.0,0,1
2,962,Andheri West,1,310800.0,0,1
2,962,Andheri West,1,307200.0,0,1
2,962,Andheri West,1,304800.0,0,1
2,946,Andheri West,0,318000.0,0,1
2,962,Andheri West,1,302400.0,0,1
2,962,Andheri West,1,301199.99999999994,0,1
2,1100,Andheri West,0,360000.0,0,0
2,530,Andheri West,0,210000.0,0,0
3,1459,Andheri West,1,537600.0000000001,0,1
3,1315,Andheri West,1,528000.0,0,1
3,1459,Andheri West,1,534000.0,0,1
2,1560,Andheri West,0,429600.0,0,1
3,2420,Andheri West,0,667199.9999999999,0,1
5,3835,Andheri West,0,1058400.0,0,1
2,1625,Andheri West,0,447600.0,0,1
3,2275,Andheri West,0,627600.0000000001,0,1
3,1695,Andheri West,0,466800.0,0,1
3,1760,Andheri West,0,484800.0,0,1
4,3105,Andheri West,0,856800.0,0,1
3,2095,Andheri West,0,577199.9999999999,0,1
4,3200,Andheri West,0,883200.0,0,1
3,2190,Andheri West,0,603600.0,0,1
4,2755,Andheri West,0,759600.0,0,1
4,2480,Andheri West,0,684000.0,0,1
2,685,Andheri West,1,268800.00000000006,0,1
3,1236,Andheri West,1,484800.0,0,1
1,370,Andheri West,0,102000.0,0,0
3,1800,Andheri West,0,420000.0,0,0
3,1800,Andheri West,0,432000.0,0,0
2,947,Andheri West,0,261600.0,0,1
2,962,Andheri West,1,304800.0,0,1
2,962,Andheri West,1,314400.0,0,1
2,947,Andheri West,0,265200.0,0,1
2,962,Andheri West,1,314400.0,0,1
2,962,Andheri West,1,304800.0,0,1
2,962,Andheri West,1,310800.0,0,1
2,962,Andheri West,1,308400.0,0,1
2,947,Andheri West,0,273599.99999999994,0,1
2,947,Andheri West,0,273599.99999999994,0,1
2,947,Andheri West,0,267600.0,0,1
2,962,Andheri West,1,314400.0,0,1
2,947,Andheri West,0,261600.0,0,1
2,947,Andheri West,0,260400.0,0,1
2,947,Andheri West,0,274800.0,0,1
2,947,Andheri West,0,253200.0,0,1
2,947,Andheri West,0,248400.0,0,1
2,920,Andheri West,1,237600.0,0,1
2,920,Andheri West,1,234000.0,0,1
2,962,Andheri West,1,314400.0,0,1
2,962,Andheri West,1,310800.0,0,1
2,920,Andheri West,1,230400.0,0,1
2,947,Andheri West,0,261600.0,0,1
2,947,Andheri West,0,270000.0,0,1
2,947,Andheri West,0,261600.0,0,1
2,947,Andheri West,0,268800.00000000006,0,1
2,947,Andheri West,0,262800.0,0,1
2,947,Andheri West,0,274800.0,0,1
2,947,Andheri West,0,282000.0,0,1
2,947,Andheri West,0,272400.0,0,1
2,947,Andheri West,0,261600.0,0,1
2,947,Andheri West,0,266400.00000000006,0,1
2,947,Andheri West,0,261600.0,0,1
2,947,Andheri West,0,265200.0,0,1
2,900,Andheri West,1,262800.0,0,1
2,902,Andheri West,1,264000.0,0,1
2,902,Andheri West,1,262800.0,0,1
2,900,Andheri West,1,267600.0,0,1
2,864,Andheri West,1,372000.0,0,1
4,2324,Andheri West,1,988800.0,0,1
3,1399,Andheri West,1,600000.0,0,1
1,550,Andheri West,0,148800.0,0,0
2,1040,Andheri West,0,298800.00000000006,0,0
2,1050,Andheri West,0,304800.0,0,0
2,950,Andheri West,0,322800.0,0,0
1,624,Andheri West,1,154800.0,0,1
2,1000,Andheri West,0,192000.0,0,0
2,1082,Andheri West,0,355200.0,0,1
2,864,Andheri West,1,372000.0,0,1
4,2324,Andheri West,1,988800.0,0,1
3,1399,Andheri West,1,600000.0,0,1
6,4600,Andheri West,0,1200000.0,0,0
1,600,Andheri West,1,106800.0,0,1
6,5000,Andheri West,0,1308000.0,0,0
3,3080,Andheri West,0,1108800.0,0,1
4,3780,Andheri West,0,1360800.0,0,1
5,4650,Andheri West,0,1674000.0,0,1
1,305,Andheri West,1,106788.0,0,1
2,440,Andheri West,1,153600.0,0,1
1,380,Andheri West,1,132000.0,0,1
2,1220,Andheri West,0,270000.0,0,0
3,2300,Andheri West,0,624000.0,0,1
3,1350,Andheri West,0,336000.0,0,0
2,700,Andheri West,0,162000.0,0,0
1,382,Andheri West,0,114000.0,2,0
2,825,Andheri West,0,348000.0,0,0
2,1080,Andheri West,0,210000.0,0,0
2,1080,Andheri West,0,210000.0,0,0
2,935,Andheri West,0,288000.0,0,0
2,935,Andheri West,0,288000.0,0,0
1,300,Andheri West,0,66000.0,2,0
1,520,Andheri West,0,102000.0,0,0
1,520,Andheri West,0,102000.0,0,0
1,440,Andheri West,0,129600.0,0,0
1,560,Andheri West,0,144000.0,0,0
1,560,Andheri West,0,144000.0,0,0
1,560,Andheri West,0,144000.0,0,0
1,560,Andheri West,0,144000.0,0,0
1,560,Andheri West,0,144000.0,0,0
1,560,Andheri West,0,144000.0,0,0
2,613,Anjurdive,1,86400.0,0,1
1,458,Anjurdive,1,62400.0,0,1
2,491,Anjurdive,1,69192.0,0,1
1,464,Anjurdive,1,63216.0,0,1
3,805,Anjurdive,1,108528.0,0,1
2,558,Anjurdive,1,84119.99999999999,0,1
3,986,Anjurdive,1,145200.0,0,1
1,444,Anjurdive,1,62844.0,0,1
2,489,Anjurdive,1,72780.0,0,1
1,417,Anjurdive,1,60468.0,0,1
3,805,Anjurdive,0,108528.0,0,1
3,805,Anjurdive,0,108528.0,0,1
2,558,Anjurdive,0,84119.99999999999,0,1
3,805,Anjurdive,0,108528.0,0,1
3,805,Anjurdive,0,108528.0,0,1
2,558,Anjurdive,0,84119.99999999999,0,1
2,558,Anjurdive,0,84119.99999999999,0,1
3,986,Anjurdive,0,145200.0,0,1
3,986,Anjurdive,0,145200.0,0,1
1,444,Anjurdive,0,62844.0,0,1
1,444,Anjurdive,0,62844.0,0,1
2,489,Anjurdive,0,72780.0,0,1
2,489,Anjurdive,0,72780.0,0,1
1,417,Anjurdive,0,60468.0,0,1
1,417,Anjurdive,0,60468.0,0,1
2,903,Anjurdive,1,127200.0,0,1
2,862,Anjurdive,1,121200.0,0,1
2,908,Anjurdive,1,127200.0,0,1
2,765,Anjurdive,1,107820.0,0,1
3,805,Anjurdive,1,108528.0,0,1
2,558,Anjurdive,1,84119.99999999999,0,1
3,986,Anjurdive,1,145200.0,0,1
1,444,Anjurdive,1,62844.0,0,1
2,489,Anjurdive,1,72780.0,0,1
1,417,Anjurdive,1,60468.0,0,1
3,805,Anjurdive,1,108528.0,0,1
2,558,Anjurdive,1,84119.99999999999,0,1
3,986,Anjurdive,1,145200.0,0,1
1,444,Anjurdive,1,62844.0,0,1
2,489,Anjurdive,1,72780.0,0,1
1,417,Anjurdive,1,60468.0,0,1
1,600,Anjurdive,0,72000.0,0,0
2,828,Anjurdive,0,93600.0,0,0
2,828,Anjurdive,0,93600.0,0,0
2,828,Anjurdive,0,93600.0,0,0
3,805,Anjurdive,1,108528.0,0,1
2,558,Anjurdive,1,84119.99999999999,0,1
3,986,Anjurdive,1,145200.0,0,1
1,444,Anjurdive,1,62844.0,0,1
2,489,Anjurdive,1,72780.0,0,1
1,417,Anjurdive,1,60468.0,0,1
3,805,Anjurdive,1,108528.0,0,1
2,558,Anjurdive,1,84119.99999999999,0,1
3,986,Anjurdive,1,145200.0,0,1
1,444,Anjurdive,1,62844.0,0,1
2,489,Anjurdive,1,72780.0,0,1
1,417,Anjurdive,1,60468.0,0,1
3,805,Anjurdive,1,108528.0,0,1
2,558,Anjurdive,1,84119.99999999999,0,1
3,986,Anjurdive,1,145200.0,0,1
1,444,Anjurdive,1,62844.0,0,1
2,489,Anjurdive,1,72780.0,0,1
1,417,Anjurdive,1,60480.0,0,1
2,613,Anjurdive,1,86400.0,0,1
1,458,Anjurdive,1,62400.0,0,1
2,491,Anjurdive,1,69192.0,0,1
1,464,Anjurdive,1,63216.0,0,1
3,805,Anjurdive,1,108528.0,0,1
2,558,Anjurdive,1,84119.99999999999,0,1
3,986,Anjurdive,1,145200.0,0,1
1,444,Anjurdive,1,62844.0,0,1
2,489,Anjurdive,1,72780.0,0,1
1,417,Anjurdive,1,60468.0,0,1
2,900,Anjurdive,0,105600.0,0,0
1,643,Anjurdive,0,70800.0,0,0
3,805,Anjurdive,1,108528.0,0,1
2,558,Anjurdive,1,84119.99999999999,0,1
3,986,Anjurdive,1,145200.0,0,1
1,444,Anjurdive,1,62844.0,0,1
2,489,Anjurdive,1,72780.0,0,1
1,417,Anjurdive,1,60468.0,0,1
3,781,Anjurdive,1,105024.0,0,1
3,783,Anjurdive,1,105168.0,0,1
2,620,Anjurdive,1,83328.0,0,1
3,751,Anjurdive,1,100968.0,0,1
2,604,Anjurdive,1,81156.0,0,1
3,750,Anjurdive,1,100824.0,0,1
2,635,Anjurdive,1,85344.0,0,1
2,559,Anjurdive,1,72432.0,0,1
2,558,Anjurdive,1,72348.0,0,1
1,417,Anjurdive,1,54096.0,0,1
2,622,Anjurdive,1,80568.0,0,1
1,442,Anjurdive,1,57324.0,0,1
1,444,Anjurdive,1,57576.0,0,1
2,595,Anjurdive,1,77124.0,0,1
2,511,Anjurdive,1,66252.0,0,1
1,416,Anjurdive,1,53916.0,0,1
2,489,Anjurdive,1,63396.0,0,1
2,490,Anjurdive,1,63492.0,0,1
1,445,Anjurdive,1,57612.0,0,1
1,415,Anjurdive,1,53796.0,0,1
1,464,Anjurdive,1,60120.0,0,1
1,418,Anjurdive,1,54156.0,0,1
1,471,Anjurdive,1,61092.0,0,1
3,805,Anjurdive,1,108528.0,0,1
2,558,Anjurdive,1,84119.99999999999,0,1
3,986,Anjurdive,1,145200.0,0,1
1,444,Anjurdive,1,62844.0,0,1
2,489,Anjurdive,1,72780.0,0,1
1,417,Anjurdive,1,60468.0,0,1
1,400,Badlapur East,0,21600.0,2,0
1,670,Badlapur East,0,31800.0,0,0
2,1150,Badlapur East,0,72000.0,0,0
3,1035,Badlapur East,1,46740.00000000001,0,1
1,625,Badlapur East,0,29256.0,0,1
1,475,Badlapur East,1,22740.0,0,1
1,640,Badlapur East,0,34320.0,0,1
1,635,Badlapur East,0,29256.0,0,1
2,850,Badlapur East,1,37344.0,0,1
2,895,Badlapur East,0,39191.99999999999,0,1
2,560,Badlapur East,0,28800.0,0,1
1,590,Badlapur East,1,24948.0,0,1
1,690,Badlapur East,0,33216.0,0,1
2,850,Badlapur East,0,44400.0,0,1
1,680,Badlapur East,0,32400.0,0,1
2,855,Badlapur East,1,46080.0,0,1
1,650,Badlapur East,1,33084.0,0,1
1,650,Badlapur East,0,32400.0,0,1
2,820,Badlapur East,0,42120.0,0,1
2,805,Badlapur East,0,43775.99999999999,0,1
1,720,Badlapur East,0,41856.00000000001,0,1
3,1225,Badlapur East,0,66240.0,0,1
1,685,Badlapur East,0,32016.0,0,1
1,610,Badlapur East,0,26400.0,0,1
2,1000,Badlapur East,0,64584.0,0,1
2,685,Badlapur East,0,33216.0,0,1
1,575,Badlapur East,0,30000.0,0,1
2,857,Badlapur East,1,41040.00000000001,0,1
1,645,Badlapur East,1,30132.0,0,1
1,645,Badlapur East,1,30600.0,0,1
2,863,Badlapur East,1,41040.00000000001,0,1
1,663,Badlapur East,1,30132.0,0,1
1,615,Badlapur East,1,32940.0,0,1
1,640,Badlapur East,0,36264.0,0,1
1,645,Badlapur East,1,30132.0,0,1
1,580,Badlapur East,0,33648.0,0,1
2,885,Badlapur East,1,51000.0,0,1
1,645,Badlapur East,1,30132.0,0,1
2,859,Badlapur East,1,41040.00000000001,0,1
1,645,Badlapur East,1,30132.0,0,1
1,667,Badlapur East,1,30600.0,0,1
1,780,Badlapur East,1,33744.0,0,1
1,635,Badlapur East,0,36264.0,0,1
2,1025,Badlapur East,1,48000.0,0,1
1,615,Badlapur East,1,27600.0,0,1
1,650,Badlapur East,0,25800.0,0,1
1,605,Badlapur East,1,30000.0,0,1
1,595,Badlapur East,1,27600.0,0,1
2,1000,Badlapur East,1,40800.0,0,1
2,975,Badlapur East,1,39600.0,0,1
1,600,Badlapur East,1,26400.0,0,1
1,670,Badlapur East,0,34800.0,0,1
1,673,Badlapur East,0,32400.0,0,1
1,530,Badlapur East,0,30600.0,0,1
2,925,Badlapur East,0,42000.0,0,1
2,965,Badlapur East,1,54000.0,0,1
1,610,Badlapur East,1,31200.0,0,1
1,630,Badlapur East,0,31200.0,0,1
1,820,Badlapur East,0,44400.0,0,1
2,745,Badlapur East,0,42000.0,0,1
1,530,Badlapur East,0,30000.0,0,1
1,650,Badlapur East,0,30000.0,0,1
1,585,Badlapur East,0,31200.0,0,1
1,630,Badlapur East,0,31200.0,0,1
1,565,Badlapur East,0,31200.0,0,1
1,542,Badlapur East,1,27480.0,0,1
2,827,Badlapur East,1,36000.0,0,1
1,658,Badlapur East,1,28200.0,0,1
2,827,Badlapur East,1,36000.0,0,1
1,658,Badlapur East,1,28200.0,0,1
1,615,Badlapur East,1,35520.0,0,1
1,690,Badlapur East,0,33216.0,0,1
2,915,Badlapur East,1,42000.0,0,1
2,900,Badlapur East,1,55200.0,0,1
1,740,Badlapur East,0,43200.0,0,1
2,910,Badlapur East,0,42900.0,0,1
1,615,Badlapur East,0,29400.0,0,1
1,615,Badlapur East,0,29400.0,0,1
1,665,Badlapur East,0,31500.0,0,1
1,748,Badlapur East,1,36000.0,0,1
1,670,Badlapur East,0,32400.0,0,1
2,970,Badlapur East,0,45600.0,0,0
1,700,Badlapur East,0,32400.0,0,0
2,960,Badlapur East,0,45600.0,0,0
1,630,Badlapur East,1,25200.0,0,0
1,410,Badlapur East,1,25200.0,0,1
1,385,Badlapur East,1,24000.0,0,1
2,950,Badlapur East,1,44400.0,0,1
1,700,Badlapur East,1,34800.0,0,1
2,570,Badlapur East,1,36000.0,0,1
1,400,Badlapur East,1,26400.0,0,1
1,700,Badlapur East,1,34200.0,0,1
2,570,Badlapur East,1,34800.0,0,1
1,615,Badlapur East,1,31200.0,0,1
2,855,Badlapur East,1,42000.0,0,1
2,855,Badlapur East,1,42600.0,0,1
1,615,Badlapur East,1,30600.0,0,1
1,615,Badlapur East,1,30000.0,0,1
2,1010,Badlapur East,1,54000.0,0,1
1,615,Badlapur East,1,30000.0,0,1
2,885,Badlapur East,1,42000.0,0,1
2,930,Badlapur East,0,48000.0,0,0
1,600,Badlapur East,1,27600.0,0,1
1,600,Badlapur East,0,26400.0,0,1
1,780,Badlapur East,0,35640.0,0,1
1,560,Badlapur East,0,31200.0,0,1
1,600,Badlapur East,1,30000.0,0,1
1,600,Badlapur East,0,30000.0,0,1
1,600,Badlapur East,0,27600.0,0,1
2,867,Badlapur East,1,34800.0,0,1
2,745,Badlapur East,1,40224.00000000001,0,0
1,590,Badlapur East,1,31860.0,0,0
1,585,Badlapur East,1,31584.0,0,0
1,515,Badlapur East,1,27804.0,0,0
1,510,Badlapur East,1,27540.0,0,0
1,385,Badlapur East,1,20784.0,2,0
1,370,Badlapur East,1,19979.999999999996,2,0
1,686,Badlapur East,1,27600.0,0,1
1,555,Badlapur East,1,28800.0,0,0
1,613,Badlapur East,1,32400.0,0,1
1,500,Badlapur East,0,22200.0,0,0
2,636,Badlapur East,0,26400.0,0,0
1,600,Badlapur East,0,31512.0,0,1
1,600,Badlapur East,0,31512.0,0,1
2,800,Badlapur East,0,44400.0,0,1
1,580,Badlapur East,0,31200.0,0,1
1,446,Badlapur East,0,25200.0,0,1
2,654,Badlapur East,0,28800.0,0,1
2,745,Badlapur East,1,46800.0,0,1
1,400,Badlapur East,1,22800.0,2,1
2,850,Badlapur East,1,42000.0,0,1
1,560,Badlapur East,0,31200.0,0,1
1,700,Badlapur East,0,32400.0,0,0
1,630,Badlapur East,1,33600.0,0,1
1,733,Badlapur East,1,38400.0,0,1
1,650,Badlapur East,0,34800.0,0,1
1,690,Badlapur East,1,34560.0,0,1
1,735,Badlapur East,1,36360.0,0,1
1,670,Badlapur East,1,30600.0,0,1
1,560,Badlapur East,0,30240.0,0,1
1,690,Badlapur East,0,33000.0,0,0
1,420,Badlapur East,0,21600.0,2,1
2,850,Badlapur East,1,44400.0,0,1
1,570,Badlapur East,0,30600.0,0,1
1,575,Badlapur East,0,31320.0,0,1
2,885,Badlapur East,0,49200.0,0,1
1,615,Badlapur East,0,33720.0,0,1
1,655,Badlapur East,0,37320.0,0,1
2,828,Badlapur East,0,49200.0,0,1
1,625,Badlapur East,0,33840.0,0,1
1,710,Badlapur East,0,32100.0,0,0
1,700,Badlapur East,0,29400.0,0,0
1,625,Badlapur East,0,29760.0,0,1
1,625,Badlapur East,0,29760.0,0,1
1,500,Badlapur East,0,29100.0,0,1
1,405,Badlapur East,1,18900.0,2,1
1,570,Badlapur East,1,24300.0,0,1
1,695,Badlapur East,0,33000.0,0,1
2,800,Badlapur East,0,38400.0,0,1
1,405,Badlapur East,1,18900.0,2,1
1,570,Badlapur East,1,24300.0,0,1
1,405,Badlapur East,1,18900.0,2,1
1,405,Badlapur East,1,18600.0,2,1
1,570,Badlapur East,1,24300.0,0,1
1,650,Badlapur East,1,27000.0,0,1
2,820,Badlapur East,0,45900.0,0,1
1,630,Badlapur East,0,33900.0,0,1
1,500,Badlapur East,0,29100.0,0,1
1,650,Badlapur East,0,30720.0,0,1
1,705,Badlapur East,0,33480.0,0,1
1,590,Badlapur East,0,24000.0,0,1
1,535,Badlapur East,0,22200.0,0,1
1,425,Badlapur East,1,19560.0,2,1
2,850,Badlapur East,0,46500.0,0,0
1,491,Badlapur East,1,26796.0,0,1
1,690,Badlapur East,0,31200.0,0,1
1,975,Badlapur East,0,43800.0,0,1
1,598,Badlapur East,0,28800.0,0,0
3,1095,Badlapur East,0,57000.0,0,1
3,1095,Badlapur East,0,57000.0,0,1
3,1095,Badlapur East,0,56400.0,0,1
2,930,Badlapur East,0,47100.0,0,1
2,930,Badlapur East,0,46800.0,0,1
3,1094,Badlapur East,0,55200.0,0,1
3,1095,Badlapur East,0,55200.0,0,1
2,930,Badlapur East,0,45600.0,0,1
3,1095,Badlapur East,0,55200.0,0,1
2,940,Badlapur East,0,45600.0,0,1
2,930,Badlapur East,0,45600.0,0,1
1,750,Badlapur East,0,33000.0,0,0
3,1350,Badlapur East,0,90000.0,0,0
2,920,Badlapur East,0,48000.0,0,0
2,900,Badlapur East,0,38400.0,0,0
2,900,Badlapur East,0,38400.0,0,0
1,665,Badlapur East,1,28200.0,0,1
2,975,Badlapur East,0,42000.0,0,0
2,950,Badlapur East,0,50400.0,0,0
2,1050,Badlapur East,0,45600.0,0,1
1,710,Badlapur East,0,33600.0,0,1
1,670,Badlapur East,1,28200.0,0,1
1,680,Badlapur East,0,33600.0,0,0
2,980,Badlapur East,0,54000.0,0,0
1,715,Badlapur East,1,33600.0,0,1
2,1200,Badlapur East,0,54000.0,0,0
1,670,Badlapur East,1,34800.0,0,1
1,670,Badlapur East,1,31800.0,0,0
1,600,Badlapur East,0,33600.0,0,0
1,420,Badlapur East,0,16800.0,0,0
1,450,Badlapur East,0,23279.999999999996,0,1
1,640,Badlapur East,0,26400.0,0,0
1,695,Badlapur East,0,34800.0,0,0
2,745,Badlapur East,0,43200.0,0,0
1,530,Badlapur East,0,31200.0,0,1
1,670,Badlapur East,0,27600.0,0,0
1,600,Badlapur East,0,33600.0,0,1
1,730,Badlapur East,0,37800.0,0,0
1,450,Badlapur East,1,19812.000000000004,2,1
1,600,Badlapur East,1,25800.0,0,1
1,685,Badlapur East,0,28800.0,0,0
1,655,Badlapur East,1,27900.0,0,1
2,940,Badlapur East,0,45600.0,0,1
1,600,Badlapur East,1,25812.0,0,1
1,450,Badlapur East,1,19812.000000000004,2,1
1,510,Badlapur East,0,31200.0,0,1
2,703,Badlapur East,0,42791.99999999999,0,1
2,841,Badlapur East,0,51204.0,0,1
2,873,Badlapur East,0,53124.0,0,1
2,762,Badlapur East,0,46464.0,0,1
1,615,Badlapur East,0,37500.0,0,1
1,535,Badlapur East,0,32700.0,0,1
2,750,Badlapur East,0,45743.99999999999,0,1
2,798,Badlapur East,0,48624.00000000001,0,1
1,580,Badlapur East,0,35400.0,0,1
1,505,Badlapur East,0,30900.0,0,1
1,420,Badlapur East,1,27600.0,0,1
1,350,Badlapur East,1,24000.0,0,1
1,675,Badlapur East,0,31200.0,0,1
1,695,Badlapur East,0,37200.0,0,0
1,655,Badlapur East,0,26280.0,0,0
1,695,Badlapur East,1,32412.0,0,1
1,465,Badlapur East,0,22800.0,2,0
1,645,Badlapur East,0,34800.0,0,0
1,735,Badlapur East,0,33072.0,0,0
1,650,Badlapur East,0,28800.0,0,0
1,600,Badlapur East,0,30000.0,0,0
1,355,Badlapur East,0,18000.0,2,0
1,650,Badlapur East,0,37200.0,0,0
1,598,Badlapur East,0,28200.0,0,0
1,598,Badlapur East,0,28200.0,0,0
1,598,Badlapur East,0,28200.0,0,0
1,598,Badlapur East,0,28200.0,0,0
1,598,Badlapur East,0,28200.0,0,0
1,640,Badlapur East,1,36000.0,0,0
1,640,Badlapur East,1,36000.0,0,0
1,640,Badlapur East,1,36000.0,0,0
1,560,Badlapur East,0,26400.0,0,0
1,560,Badlapur East,0,26400.0,0,0
1,560,Badlapur East,0,26400.0,0,0
1,560,Badlapur East,0,26400.0,0,0
1,560,Badlapur East,0,26400.0,0,0
1,610,Badlapur East,0,24840.0,0,0
1,495,Badlapur East,0,26400.0,0,0
1,495,Badlapur East,0,26400.0,0,0
1,495,Badlapur East,0,26400.0,0,0
1,495,Badlapur East,0,26400.0,0,0
1,495,Badlapur East,0,26400.0,0,0
1,495,Badlapur East,0,26400.0,0,0
1,495,Badlapur East,0,26400.0,0,0
1,695,Badlapur East,0,37800.0,0,0
1,550,Badlapur East,0,34800.0,0,0
1,500,Badlapur East,0,20400.0,0,0
1,502,Badlapur West,1,19871.999999999996,2,1
1,635,Badlapur West,1,25140.0,0,1
1,535,Badlapur West,1,21179.999999999996,0,1
1,565,Badlapur West,1,22368.0,0,1
1,380,Badlapur West,1,16416.0,2,1
1,640,Badlapur West,0,27600.0,0,0
1,640,Badlapur West,0,27600.0,0,0
1,640,Badlapur West,0,27600.0,0,0
1,700,Badlapur West,0,30420.0,0,1
1,635,Badlapur West,0,27900.0,0,1
1,650,Badlapur West,0,31200.0,0,1
1,700,Badlapur West,1,33480.0,0,1
1,555,Badlapur West,1,28740.0,0,1
1,555,Badlapur West,1,28200.0,0,1
1,450,Badlapur West,1,19200.0,2,1
2,875,Badlapur West,1,40200.0,0,1
1,565,Badlapur West,0,25200.0,0,1
